"downloaded","language","form","dataset_name","child_id","age","comprehension","production","is_norming","birth_order","caregiver_education","ethnicity","race","sex","birth_weight","born_early_or_late","gestational_age","zygosity","language_exposures","health_conditions","monolingual","typically_developing"
2023-09-18,"Danish","WS","Bleses",7115,19,107,107,TRUE,"First","Secondary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7116,19,115,115,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7117,19,159,159,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7118,19,25,25,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7119,19,75,75,TRUE,"First","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7120,18,38,38,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7121,18,35,35,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7122,18,97,97,TRUE,"First","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7123,18,133,133,TRUE,"First","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7124,18,25,25,TRUE,"Second","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7125,18,89,89,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7126,18,15,15,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7127,18,20,20,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7128,18,128,128,TRUE,"Sixth","Primary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7129,18,31,31,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7130,18,62,62,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7131,18,121,121,TRUE,"Third","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7132,18,232,232,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7133,18,63,63,TRUE,"Third","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7134,18,64,64,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7135,18,21,21,TRUE,"Third","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7136,18,79,79,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7137,18,107,107,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7138,18,12,12,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7139,28,127,127,TRUE,"Eighth","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7140,23,145,145,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7141,23,215,215,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7142,23,410,410,TRUE,"First","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7143,23,530,530,TRUE,"Third","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7144,23,311,311,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7145,23,371,371,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7146,23,92,92,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7147,23,273,273,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7148,23,321,321,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7149,23,157,157,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7150,23,532,532,TRUE,"First","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7151,23,153,153,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7152,23,386,386,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7153,23,52,52,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7154,23,274,274,TRUE,"Third","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7155,23,165,165,TRUE,"Third","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7156,23,28,28,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7157,23,108,108,TRUE,"Second","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7158,22,138,138,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7159,22,18,18,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7160,22,180,180,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7161,22,165,165,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7162,22,6,6,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7163,22,58,58,TRUE,"Third","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7164,22,395,395,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7165,22,98,98,TRUE,"Third","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7166,22,91,91,TRUE,"Fourth","Primary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7167,22,76,76,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7168,22,323,323,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7169,22,93,93,TRUE,"First","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7170,22,153,153,TRUE,"Third","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7171,22,107,107,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7172,22,413,413,TRUE,"First","Secondary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7173,24,296,296,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7174,24,564,564,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7175,24,510,510,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7176,24,319,319,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7177,24,687,687,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7178,24,464,464,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7179,24,383,383,TRUE,"Fourth","Secondary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7180,24,96,96,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7181,24,115,115,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7182,24,465,465,TRUE,"First","Secondary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7183,24,282,282,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7184,24,154,154,TRUE,"Second","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7185,24,322,322,TRUE,"Second","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7186,24,33,33,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7187,24,212,212,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7188,24,399,399,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7189,24,649,649,TRUE,"Second","Primary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7190,24,424,424,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7191,24,378,378,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7192,24,521,521,TRUE,"Third","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7193,24,297,297,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7194,24,238,238,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7195,17,20,20,TRUE,"First","Secondary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7196,17,19,19,TRUE,"Third","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7197,29,371,371,TRUE,NA,"Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7198,17,3,3,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7199,17,17,17,TRUE,"First","Secondary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7200,17,10,10,TRUE,"Third","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7201,17,17,17,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7202,17,5,5,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7203,17,28,28,TRUE,"Second","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7204,17,41,41,TRUE,"Fourth","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7205,18,43,43,TRUE,"Third","Primary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7206,17,79,79,TRUE,"Fourth","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7207,17,29,29,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7208,16,31,31,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7209,16,29,29,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7210,16,33,33,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7211,16,21,21,TRUE,"Second","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7212,16,32,32,TRUE,"Third","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7213,16,142,142,TRUE,"Second","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7214,16,7,7,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7215,16,22,22,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7216,16,11,11,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7217,16,88,88,TRUE,"Third","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7218,16,12,12,TRUE,"First","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7219,16,18,18,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7220,16,41,41,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7221,16,84,84,TRUE,"First","Secondary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7222,17,27,27,TRUE,"Second","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7223,16,15,15,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7224,29,21,21,TRUE,"First","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7225,17,8,8,TRUE,"Third","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7226,16,13,13,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7227,16,21,21,TRUE,"First","Primary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7228,29,385,385,TRUE,"First","Graduate",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7229,27,282,282,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7230,26,253,253,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7231,27,269,269,TRUE,"Third","Secondary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7232,26,475,475,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7233,26,683,683,TRUE,"Second","Secondary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7234,25,221,221,TRUE,"First","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7235,25,489,489,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7236,25,384,384,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7237,24,102,102,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7238,24,245,245,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7239,23,206,206,TRUE,"Third","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7240,29,426,426,TRUE,"Second","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7241,25,22,22,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7242,23,41,41,TRUE,"Third","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7243,23,5,5,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7244,22,432,432,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7245,22,138,138,TRUE,"Second","Secondary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7246,22,115,115,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7247,22,324,324,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7248,22,92,92,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7249,21,201,201,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7250,21,9,9,TRUE,"First","Primary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7251,21,21,21,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7252,20,64,64,TRUE,"Third","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7253,19,70,70,TRUE,"First","Primary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7254,19,66,66,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7255,18,10,10,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7256,30,394,394,TRUE,"First","Primary",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7257,18,59,59,TRUE,NA,"Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7258,18,158,158,TRUE,"First","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7259,30,457,457,TRUE,"First","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7260,30,604,604,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7261,30,320,320,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7262,30,655,655,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7263,30,534,534,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7264,30,524,524,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7265,30,250,250,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7266,30,570,570,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7267,30,469,469,TRUE,"Third","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7268,29,451,451,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7269,29,605,605,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7270,29,432,432,TRUE,NA,"Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7271,29,467,467,TRUE,"Second","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7272,29,540,540,TRUE,"Second","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7273,29,484,484,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7274,29,488,488,TRUE,"Third","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7275,29,255,255,TRUE,"First","Secondary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7276,30,404,404,TRUE,"Third","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7277,29,517,517,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7278,29,12,12,TRUE,"Third","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7279,29,344,344,TRUE,NA,"None",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7280,29,609,609,TRUE,"Third","Some Secondary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7281,29,420,420,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7282,29,440,440,TRUE,NA,"Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7283,29,62,62,TRUE,"First","Some College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7284,29,321,321,TRUE,"Third","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7285,29,372,372,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7286,28,558,558,TRUE,"First","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7287,28,141,141,TRUE,"Second","College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7288,28,351,351,TRUE,"Second","College",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7289,28,466,466,TRUE,"Second","Primary",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7290,28,536,536,TRUE,"Fourth","Graduate",NA,NA,"Female",NA,NA,NA,NA,NA,"",TRUE,TRUE
2023-09-18,"Danish","WS","Bleses",7291,28,365,365,TRUE,"Third","Some College",NA,NA,"Male",NA,NA,NA,NA,NA,"",TRUE,TRUE
